Track ID,Track Name,Artist Name,Album Name,Release Date,Genre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature,Track Popularity,User ID,Listen Count,Playlist Count,Skip Count,Like Count,Share Count,Listen Date/Time,Skip Date/Time,User Age,User Gender,User Location
357,Song T,Artist T,Album T,2021-05-28,Rock,0.93,0.69,6,-48.74,1,0.44,0.43,0.17,0.25,0.17,133.57,169216,4,49,1709,35,8,1,8,0,2023-07-31 03:18,2023-07-31 03:18,60,Female,Australia
358,Song U,Artist U,Album U,2021-12-04,Classical,0.45,0.01,9,-16.83,0,0.39,0.09,0.64,0.98,0.33,164.69,165997,4,59,1685,14,9,7,0,1,2024-01-26 03:18,,33,Male,Australia
359,Song V,Artist V,Album V,2021-06-14,Pop,0.37,0.86,0,-20.93,1,0.42,0.3,0.54,0.46,0.39,176.76,189033,4,49,1292,30,7,6,6,4,2024-04-04 03:18,,64,Non-Binary,USA
360,Song W,Artist W,Album W,2023-08-07,Jazz,0.33,0.56,10,-23.12,0,0.36,0.85,0.04,0.39,0.35,96.4,236403,4,68,1841,13,4,5,3,5,2024-01-18 03:18,2024-01-18 03:18,30,Non-Binary,UK
361,Song X,Artist X,Album X,2021-08-25,Pop,0.02,0.72,1,-10.74,0,0.99,0.84,0.97,0.88,0.73,156.34,141204,4,80,1751,37,5,10,6,2,2024-01-09 03:18,,51,Non-Binary,Germany
362,Song Y,Artist Y,Album Y,2019-05-23,Pop,0.97,0.49,10,-16.75,1,0.72,0.77,0.11,0.82,0.17,130.4,197834,4,22,1890,9,1,7,2,2,2024-03-11 03:18,,29,Female,USA
363,Song Z,Artist Z,Album Z,2022-09-25,Pop,0.05,0.81,1,-6.66,1,0.56,0.95,0.49,0.47,0.66,148.71,230391,4,69,1664,20,6,8,4,4,2024-02-18 03:18,,25,Female,Canada
364,Song A,Artist A,Album A,2015-04-26,Pop,0.83,0.08,3,-36.09,0,0.14,0.61,0.47,1.0,0.99,169.99,67201,4,100,1592,25,6,9,5,4,2023-06-19 03:18,,50,Non-Binary,Canada
365,Song B,Artist B,Album B,2017-03-17,Pop,0.39,0.67,3,-23.82,1,0.14,0.42,0.8,0.11,0.67,193.7,284765,4,17,1752,41,3,4,7,4,2023-11-04 03:18,,54,Male,UK
366,Song C,Artist C,Album C,2022-02-06,Jazz,0.53,0.46,4,-18.92,0,0.41,0.28,0.08,0.26,0.03,147.86,269743,4,69,1338,33,0,7,7,4,2023-07-13 03:18,2023-07-13 03:18,30,Non-Binary,Germany
367,Song D,Artist D,Album D,2018-04-18,Hip-Hop,0.12,0.24,7,-3.12,0,0.04,0.98,0.33,0.81,0.16,68.67,80536,5,90,1711,28,8,4,7,5,2023-12-15 03:18,,33,Female,USA
368,Song E,Artist E,Album E,2016-06-12,Classical,0.38,0.67,5,-35.9,1,0.3,0.73,0.02,0.49,0.29,157.59,108739,5,60,1915,47,2,9,6,2,2024-03-18 03:18,2024-03-18 03:18,24,Male,USA
369,Song F,Artist F,Album F,2017-09-26,Jazz,0.03,0.93,6,-0.46,0,0.16,0.4,0.62,0.43,0.25,96.83,226218,5,0,1369,30,4,4,7,3,2023-09-27 03:18,2023-09-27 03:18,43,Female,Canada
370,Song G,Artist G,Album G,2020-06-03,Jazz,0.0,0.76,1,-48.19,0,0.65,0.35,0.07,0.35,0.87,152.94,183805,3,9,1531,26,10,4,10,5,2023-07-07 03:18,2023-07-07 03:18,57,Non-Binary,USA
371,Song H,Artist H,Album H,2014-12-14,Rock,0.6,0.16,2,-41.23,0,0.86,0.57,0.93,0.71,0.11,100.99,298022,3,91,1488,8,8,5,0,4,2023-07-27 03:18,,36,Male,USA
372,Song I,Artist I,Album I,2021-07-26,Pop,0.04,0.4,9,-56.24,1,0.66,0.99,0.87,0.68,0.35,123.14,82272,3,88,1736,21,10,0,3,5,2023-10-16 03:18,,43,Female,Germany
373,Song J,Artist J,Album J,2014-11-20,Classical,0.57,0.34,3,-24.84,1,0.69,0.4,0.6,0.85,0.87,126.04,134196,5,73,1816,23,7,9,1,0,2024-06-04 03:18,2024-06-04 03:18,21,Male,Germany
374,Song K,Artist K,Album K,2019-07-15,Jazz,0.48,0.26,11,-10.9,1,0.54,0.46,0.57,0.97,0.88,185.81,295392,5,97,1874,27,1,2,9,0,2023-12-06 03:18,,48,Male,Canada
375,Song L,Artist L,Album L,2014-09-09,Rock,0.67,0.45,10,-51.64,0,0.52,0.29,0.81,0.6,0.6,106.17,169212,5,71,1367,3,8,4,3,1,2024-01-13 03:18,,56,Non-Binary,Australia
376,Song M,Artist M,Album M,2014-12-29,Rock,0.08,0.8,10,-6.05,1,0.01,0.77,0.87,0.15,0.77,156.83,226213,4,45,1504,32,5,7,1,4,2023-07-23 03:18,2023-07-23 03:18,53,Female,UK
377,Song N,Artist N,Album N,2020-07-25,Jazz,0.97,0.61,1,-50.61,1,0.49,0.22,0.87,0.82,0.22,140.46,74066,4,24,1892,43,5,8,0,4,2024-02-24 03:18,2024-02-24 03:18,65,Female,UK
378,Song O,Artist O,Album O,2021-12-09,Hip-Hop,0.02,0.65,3,-35.48,1,0.73,0.89,0.26,0.59,0.89,173.02,142724,4,32,1886,17,8,2,1,2,2024-05-31 03:18,,34,Female,UK
379,Song P,Artist P,Album P,2016-05-23,Rock,0.55,0.79,3,-7.65,0,0.1,0.59,0.78,0.49,0.44,143.95,177643,5,86,1163,41,8,8,2,2,2023-07-13 03:18,2023-07-13 03:18,60,Female,Australia
380,Song Q,Artist Q,Album Q,2018-12-20,Pop,0.96,0.81,11,-41.98,0,0.32,0.67,0.77,0.4,0.11,183.79,273666,4,48,1150,41,9,9,7,3,2024-03-13 03:18,2024-03-13 03:18,60,Female,USA
381,Song R,Artist R,Album R,2019-12-16,Pop,0.73,0.19,5,-12.48,1,0.46,0.45,0.18,0.55,0.46,80.42,298859,3,26,1203,13,7,2,7,0,2024-02-25 03:18,,32,Non-Binary,UK
382,Song S,Artist S,Album S,2017-06-21,Classical,0.38,0.19,2,-15.02,1,0.73,0.56,0.07,0.31,0.93,126.41,114165,3,77,1460,21,0,10,7,1,2023-10-15 03:18,,46,Non-Binary,Australia
383,Song T,Artist T,Album T,2014-08-15,Classical,0.39,0.43,6,-25.17,0,0.98,0.81,0.07,0.59,0.77,133.99,268356,4,14,1152,15,3,10,2,5,2024-04-03 03:18,,27,Male,USA
384,Song U,Artist U,Album U,2023-03-02,Rock,0.23,0.89,4,-36.92,1,0.03,0.12,0.31,0.9,0.05,128.25,68504,5,70,1000,30,9,0,10,3,2024-03-28 03:18,,25,Male,USA
385,Song V,Artist V,Album V,2019-11-11,Pop,0.74,0.35,11,-33.43,0,0.75,1.0,0.31,0.6,0.22,174.45,107973,5,17,1979,31,8,6,1,0,2024-04-20 03:18,2024-04-20 03:18,18,Non-Binary,Germany
386,Song W,Artist W,Album W,2017-09-14,Pop,0.07,0.77,8,-12.82,0,0.82,0.76,0.44,0.53,0.57,107.15,270150,4,18,1370,47,7,9,10,1,2024-01-03 03:18,,23,Male,Germany
387,Song X,Artist X,Album X,2019-09-25,Pop,0.76,0.31,5,-7.0,1,0.66,0.4,0.05,0.81,0.09,191.18,146315,4,84,1698,23,0,6,0,4,2024-06-01 03:18,,22,Male,USA
388,Song Y,Artist Y,Album Y,2019-06-25,Hip-Hop,0.53,0.45,8,-4.57,1,0.39,0.44,0.62,0.44,0.19,164.64,175110,5,86,1924,25,4,4,3,0,2023-12-12 03:18,,23,Male,Germany
389,Song Z,Artist Z,Album Z,2022-02-02,Jazz,0.81,0.54,8,-23.81,1,0.03,0.4,0.98,0.66,0.16,104.23,234247,3,12,1599,22,9,1,1,4,2023-09-07 03:18,2023-09-07 03:18,32,Male,UK
390,Song A,Artist A,Album A,2017-11-11,Rock,0.58,0.62,0,-36.8,1,0.9,0.84,0.11,0.69,0.45,185.81,79184,3,1,1790,44,7,8,3,3,2023-10-13 03:18,,38,Female,Canada
391,Song B,Artist B,Album B,2019-08-22,Hip-Hop,0.51,0.89,7,-38.09,0,0.86,0.71,0.39,0.95,0.9,107.84,200718,5,47,1241,45,4,5,3,1,2023-06-26 03:18,2023-06-26 03:18,53,Non-Binary,Germany
392,Song C,Artist C,Album C,2014-09-10,Jazz,0.38,0.82,9,-11.07,1,0.22,0.72,0.01,0.46,0.75,112.67,180461,5,72,1625,33,3,6,4,4,2024-04-17 03:18,,36,Female,Germany
393,Song D,Artist D,Album D,2018-11-04,Jazz,1.0,0.43,4,-44.2,1,0.25,0.67,0.31,0.38,0.74,125.66,187161,3,70,1247,40,0,1,5,2,2023-07-19 03:18,2023-07-19 03:18,35,Non-Binary,Australia
394,Song E,Artist E,Album E,2020-04-20,Hip-Hop,0.32,0.97,8,-12.6,1,0.53,0.37,0.86,0.89,0.2,182.19,108601,5,99,1580,14,1,2,5,4,2024-01-06 03:18,,34,Non-Binary,Australia
395,Song F,Artist F,Album F,2020-07-12,Hip-Hop,0.36,0.33,5,-42.15,1,0.9,0.96,0.01,0.48,0.39,106.18,235332,4,100,1667,7,1,1,3,5,2023-11-14 03:18,,60,Non-Binary,USA
396,Song G,Artist G,Album G,2017-11-24,Hip-Hop,0.82,0.74,5,-17.83,0,0.93,0.23,0.79,0.64,0.8,80.74,152255,5,86,1576,44,8,0,1,5,2024-03-22 03:18,2024-03-22 03:18,55,Female,USA
397,Song H,Artist H,Album H,2014-08-03,Rock,1.0,0.65,2,-44.2,0,0.28,0.18,0.71,0.21,0.34,168.04,268811,4,70,1227,32,4,6,7,4,2023-10-02 03:18,2023-10-02 03:18,65,Non-Binary,Australia
398,Song I,Artist I,Album I,2015-09-02,Classical,0.55,0.2,11,-26.24,0,0.04,0.34,0.72,0.06,0.55,64.76,103061,5,48,1192,31,7,5,5,4,2023-07-11 03:18,,23,Female,USA
399,Song J,Artist J,Album J,2022-06-26,Rock,0.47,0.25,6,-57.52,0,0.57,0.1,0.67,0.59,0.76,75.21,124050,4,29,1902,37,8,6,0,0,2023-06-26 03:18,2023-06-26 03:18,19,Female,Canada
400,Song K,Artist K,Album K,2017-03-18,Classical,0.44,0.2,2,-23.86,1,0.13,0.18,0.42,0.75,0.92,91.11,85568,3,86,1122,8,6,7,7,2,2024-05-20 03:18,2024-05-20 03:18,56,Male,USA
401,Song L,Artist L,Album L,2022-06-07,Pop,0.82,0.32,10,-16.13,1,0.37,0.98,0.43,0.16,0.86,70.78,149069,5,73,1158,41,3,0,8,0,2024-03-16 03:18,2024-03-16 03:18,59,Non-Binary,UK
402,Song M,Artist M,Album M,2021-05-18,Rock,0.84,0.76,7,-29.97,0,0.43,0.27,0.45,0.56,0.98,178.39,133282,4,14,1797,40,5,2,8,1,2023-12-14 03:18,,34,Male,Germany
403,Song N,Artist N,Album N,2024-05-08,Pop,0.88,0.79,8,-11.87,1,0.83,0.04,0.12,0.68,0.23,112.2,259557,5,81,1285,24,1,7,10,5,2024-02-05 03:18,,53,Non-Binary,USA
404,Song O,Artist O,Album O,2019-04-24,Classical,0.19,0.32,9,-8.02,1,0.1,0.88,0.92,0.75,0.52,67.89,292666,3,75,1691,36,1,7,5,2,2024-02-21 03:18,2024-02-21 03:18,22,Male,UK
405,Song P,Artist P,Album P,2017-03-02,Hip-Hop,0.22,0.77,5,-55.26,1,0.88,0.76,0.67,0.83,0.51,158.87,149496,5,33,1537,34,4,0,0,4,2023-11-23 03:18,,23,Male,Germany
406,Song Q,Artist Q,Album Q,2019-11-25,Hip-Hop,0.59,0.53,10,-34.1,1,0.01,0.83,0.47,0.39,0.19,81.65,228207,5,4,1761,24,8,5,1,2,2023-09-10 03:18,,34,Male,USA
407,Song R,Artist R,Album R,2022-02-13,Classical,0.85,0.66,11,-9.68,0,0.54,0.25,0.65,0.29,0.5,163.33,185411,5,87,1555,39,0,4,4,1,2023-08-30 03:18,2023-08-30 03:18,33,Non-Binary,Germany
408,Song S,Artist S,Album S,2022-04-02,Pop,0.86,0.08,0,-59.7,1,0.24,0.85,0.31,0.45,0.15,111.49,237750,5,75,1227,17,2,3,6,4,2024-06-09 03:18,,63,Non-Binary,USA
409,Song T,Artist T,Album T,2015-06-26,Hip-Hop,0.72,0.0,11,-31.85,0,0.03,0.49,0.32,0.31,0.12,89.7,83982,5,31,1911,44,4,7,2,1,2024-05-13 03:18,2024-05-13 03:18,21,Non-Binary,UK
410,Song U,Artist U,Album U,2023-11-10,Pop,0.19,0.25,7,-1.37,1,0.58,0.55,0.27,0.08,0.11,132.96,207307,5,72,1513,0,2,6,10,2,2024-01-07 03:18,2024-01-07 03:18,44,Male,Germany
411,Song V,Artist V,Album V,2017-06-27,Classical,0.11,0.39,7,-25.96,1,0.05,0.98,0.21,0.32,0.14,62.03,221774,4,95,1030,7,7,4,6,4,2023-06-27 03:18,2023-06-27 03:18,42,Female,UK
412,Song W,Artist W,Album W,2020-04-14,Hip-Hop,0.05,0.95,6,-18.49,1,0.99,0.57,0.98,0.86,0.69,134.45,226022,3,36,1910,6,5,6,5,4,2024-03-12 03:18,,32,Non-Binary,Canada
413,Song X,Artist X,Album X,2016-04-17,Hip-Hop,0.35,0.35,10,-11.11,0,0.16,0.73,0.55,0.95,0.45,167.57,156271,5,33,1395,20,8,2,2,2,2024-05-14 03:18,2024-05-14 03:18,53,Non-Binary,USA
414,Song Y,Artist Y,Album Y,2016-07-04,Pop,0.85,0.35,9,-36.95,0,0.01,0.68,0.2,0.42,0.44,151.92,104642,3,71,1157,0,8,0,9,3,2023-08-14 03:18,,24,Female,Germany
415,Song Z,Artist Z,Album Z,2019-05-03,Pop,0.5,0.17,11,-51.22,0,0.4,0.87,0.92,0.09,0.1,119.01,266780,5,4,1497,36,10,6,1,5,2023-09-03 03:18,2023-09-03 03:18,53,Female,Australia
416,Song A,Artist A,Album A,2018-10-15,Pop,0.9,0.38,1,-38.45,0,0.44,0.89,0.89,0.63,0.04,149.17,243757,4,43,1306,21,1,4,3,5,2024-04-26 03:18,2024-04-26 03:18,48,Female,Australia
417,Song B,Artist B,Album B,2015-12-26,Pop,0.47,0.7,1,-3.2,0,0.66,0.79,0.06,0.37,0.47,83.67,217813,4,45,1574,32,6,6,2,1,2024-06-06 03:18,2024-06-06 03:18,35,Non-Binary,Canada
418,Song C,Artist C,Album C,2017-06-19,Hip-Hop,0.1,0.1,0,-46.91,1,0.52,0.9,0.98,0.54,0.72,163.26,106389,5,61,1253,47,0,1,5,1,2023-09-20 03:18,,22,Non-Binary,Canada
419,Song D,Artist D,Album D,2019-06-29,Jazz,0.49,0.7,0,-58.06,1,0.62,0.69,0.89,0.68,0.8,160.25,199798,5,36,1333,5,6,10,9,5,2024-04-02 03:18,,53,Female,Canada
420,Song E,Artist E,Album E,2016-02-24,Pop,0.07,0.5,11,-53.62,1,0.63,0.96,0.77,0.86,0.92,63.01,85086,3,6,1468,30,0,9,4,5,2024-03-09 03:18,,27,Non-Binary,Australia
421,Song F,Artist F,Album F,2016-06-27,Classical,0.68,0.76,11,-52.2,1,0.43,0.77,0.67,0.43,0.74,110.89,101343,5,75,1003,21,4,5,1,0,2024-01-19 03:18,2024-01-19 03:18,19,Male,USA
422,Song G,Artist G,Album G,2016-12-15,Classical,0.55,0.15,5,-24.09,1,0.11,0.84,0.83,0.93,0.38,172.84,96492,5,59,1706,25,0,5,1,1,2023-09-05 03:18,,59,Non-Binary,Canada
423,Song H,Artist H,Album H,2020-07-14,Pop,0.89,0.84,11,-59.89,1,0.47,0.5,0.44,0.43,0.9,113.4,66261,3,57,1924,38,2,8,5,1,2024-03-25 03:18,,60,Female,Canada
424,Song I,Artist I,Album I,2017-03-20,Jazz,0.27,0.61,8,-51.73,1,0.99,0.72,0.24,0.7,0.67,191.98,67507,3,50,1407,29,10,1,0,1,2024-06-10 03:18,,41,Male,Australia
425,Song J,Artist J,Album J,2021-06-16,Jazz,0.32,0.51,5,-55.63,0,0.06,0.15,0.09,0.74,0.29,102.76,297345,3,27,1371,30,5,4,6,0,2024-01-16 03:18,2024-01-16 03:18,24,Non-Binary,UK
426,Song K,Artist K,Album K,2016-06-01,Classical,0.04,0.64,10,-13.88,1,0.76,0.91,0.84,0.69,0.23,85.97,128475,4,47,1208,9,7,1,6,5,2024-03-05 03:18,2024-03-05 03:18,43,Female,UK
427,Song L,Artist L,Album L,2015-09-14,Jazz,0.47,0.76,5,-2.8,0,0.72,0.42,0.04,0.66,0.29,60.01,165011,4,16,1289,45,10,10,5,5,2024-06-13 03:18,2024-06-13 03:18,60,Non-Binary,Australia
428,Song M,Artist M,Album M,2021-12-19,Rock,0.91,0.05,9,-26.95,1,0.85,0.21,0.26,0.52,0.48,77.28,185250,5,5,1636,49,9,4,9,5,2023-12-22 03:18,2023-12-22 03:18,41,Female,Germany
429,Song N,Artist N,Album N,2020-05-28,Classical,0.62,0.14,1,-50.51,0,0.02,0.58,0.67,0.17,0.9,150.62,127519,3,89,1526,39,10,3,4,5,2023-07-25 03:18,2023-07-25 03:18,31,Female,Australia
430,Song O,Artist O,Album O,2018-11-22,Pop,0.86,0.34,3,-59.54,1,0.62,0.95,0.01,0.63,0.43,60.56,139463,3,7,1252,29,4,6,6,0,2024-03-04 03:18,2024-03-04 03:18,39,Male,Canada
431,Song P,Artist P,Album P,2014-08-20,Rock,0.65,0.66,11,-50.17,1,0.27,0.45,0.37,0.56,0.14,81.73,225236,3,20,1153,20,5,5,6,4,2023-07-26 03:18,,20,Female,Canada
432,Song Q,Artist Q,Album Q,2022-06-04,Hip-Hop,0.25,0.7,7,-8.7,1,0.67,0.82,0.13,0.08,0.71,84.64,102419,4,96,1300,24,6,3,10,2,2023-10-20 03:18,,29,Male,UK
433,Song R,Artist R,Album R,2017-10-08,Pop,0.26,0.4,3,-4.42,1,0.24,0.33,0.38,0.61,0.97,99.43,85016,4,28,1264,50,5,1,0,1,2023-11-11 03:18,,38,Female,Canada
434,Song S,Artist S,Album S,2020-01-28,Jazz,0.64,0.03,9,-31.96,1,0.16,0.37,0.4,0.33,0.54,185.62,92089,3,1,1453,20,3,3,8,1,2023-10-23 03:18,2023-10-23 03:18,25,Female,UK
435,Song T,Artist T,Album T,2014-08-19,Jazz,0.76,0.62,11,-58.2,0,0.66,0.76,0.95,0.95,0.59,155.93,140465,5,18,1431,15,4,2,3,0,2024-01-26 03:18,2024-01-26 03:18,35,Female,UK
436,Song U,Artist U,Album U,2016-08-06,Classical,0.65,0.23,1,-31.24,1,0.03,0.31,0.65,0.81,0.78,106.46,67871,5,23,1148,48,3,4,4,1,2023-06-20 03:18,,57,Non-Binary,UK
437,Song V,Artist V,Album V,2022-11-27,Rock,0.36,0.57,10,-45.42,1,0.11,0.77,0.74,0.89,0.29,66.74,174649,5,96,1695,37,3,8,5,2,2024-03-02 03:18,2024-03-02 03:18,22,Male,USA
438,Song W,Artist W,Album W,2022-04-27,Jazz,0.49,0.37,3,-1.58,1,0.1,0.94,0.15,0.87,0.06,166.57,243355,5,93,1386,1,9,2,2,2,2023-11-29 03:18,,29,Non-Binary,Germany
439,Song X,Artist X,Album X,2014-12-04,Classical,0.7,0.72,0,-10.13,1,0.78,0.06,0.88,0.09,0.04,71.98,286934,3,86,1354,14,1,9,2,3,2024-03-08 03:18,,65,Male,Germany
440,Song Y,Artist Y,Album Y,2018-08-04,Hip-Hop,0.6,0.43,6,-52.31,0,0.48,0.73,0.42,0.97,0.25,79.28,245737,3,29,1171,4,10,9,0,3,2024-02-05 03:18,,58,Male,Australia
441,Song Z,Artist Z,Album Z,2020-10-17,Jazz,0.42,0.94,9,-21.13,1,0.79,0.31,0.86,0.19,0.19,99.45,252606,5,86,1989,15,3,6,0,1,2024-02-11 03:18,2024-02-11 03:18,33,Female,USA
442,Song A,Artist A,Album A,2022-05-13,Jazz,0.46,0.47,6,-35.67,0,0.28,0.64,0.7,0.73,0.22,82.67,70188,5,36,1171,4,4,9,6,3,2023-10-25 03:18,,56,Male,USA
443,Song B,Artist B,Album B,2015-08-15,Pop,0.65,0.88,10,-26.61,1,0.88,0.43,0.56,0.82,0.56,97.01,176468,5,6,1240,13,10,7,2,0,2023-11-05 03:18,,46,Female,UK
444,Song C,Artist C,Album C,2016-09-30,Classical,0.32,0.09,4,-3.81,0,0.72,0.01,0.19,0.53,0.04,106.11,134636,4,10,1807,13,7,6,10,4,2023-09-18 03:18,,31,Female,Canada
445,Song D,Artist D,Album D,2020-07-20,Classical,0.19,0.57,3,-57.77,1,0.86,0.26,0.49,0.72,0.05,159.67,87645,3,27,1510,4,5,8,8,5,2024-01-24 03:18,2024-01-24 03:18,37,Male,UK
446,Song E,Artist E,Album E,2019-09-10,Pop,0.36,1.0,5,-36.53,0,0.96,0.8,0.27,0.39,0.78,184.56,147030,4,41,1011,33,7,2,5,1,2024-05-24 03:18,2024-05-24 03:18,28,Non-Binary,Australia
447,Song F,Artist F,Album F,2021-09-16,Pop,0.73,0.07,7,-30.94,1,0.21,0.17,0.01,0.03,1.0,119.27,136411,5,82,1574,43,4,4,7,5,2023-07-01 03:18,,51,Non-Binary,USA
448,Song G,Artist G,Album G,2021-02-18,Hip-Hop,0.34,0.74,8,-4.46,1,0.08,0.86,0.95,0.96,0.85,106.5,146912,3,39,1366,11,1,10,3,5,2024-01-21 03:18,2024-01-21 03:18,53,Female,UK
449,Song H,Artist H,Album H,2018-07-27,Rock,0.14,0.26,9,-56.6,1,0.44,0.21,0.45,0.75,0.62,149.64,225573,3,70,1473,26,0,1,3,2,2024-03-03 03:18,,23,Female,Australia
450,Song I,Artist I,Album I,2021-02-15,Classical,0.66,0.41,10,-45.19,0,0.96,0.7,0.18,0.7,0.17,85.29,181207,4,46,1812,39,6,8,7,3,2024-04-09 03:18,2024-04-09 03:18,64,Female,UK
451,Song J,Artist J,Album J,2021-08-21,Rock,0.56,0.36,1,-12.77,0,0.8,0.84,0.92,0.57,0.16,124.84,149980,3,77,1704,38,9,1,6,3,2023-07-31 03:18,,27,Male,Australia
452,Song K,Artist K,Album K,2015-12-14,Rock,0.13,0.83,7,-47.54,1,0.1,0.97,0.56,0.97,0.8,128.15,109409,5,70,1442,6,3,6,4,0,2023-06-27 03:18,2023-06-27 03:18,56,Female,Germany
453,Song L,Artist L,Album L,2014-10-02,Hip-Hop,0.11,0.79,11,-51.91,1,0.21,0.51,0.06,0.14,0.13,142.08,288156,3,1,1451,4,4,8,2,1,2024-01-25 03:18,,23,Non-Binary,Germany
454,Song M,Artist M,Album M,2021-04-05,Pop,0.23,0.13,5,-25.96,0,0.56,0.83,0.95,0.59,0.11,154.74,257073,3,2,1974,31,3,6,9,2,2023-12-31 03:18,,32,Female,USA
455,Song N,Artist N,Album N,2015-05-25,Pop,0.95,0.26,9,-3.82,1,0.87,0.09,0.24,0.43,0.7,149.71,112023,3,47,1435,41,10,5,10,2,2023-09-15 03:18,2023-09-15 03:18,27,Female,Germany
456,Song O,Artist O,Album O,2017-01-12,Rock,0.85,0.6,5,-8.99,1,0.75,0.26,0.71,0.33,0.05,78.62,100155,4,65,1474,41,8,8,5,4,2024-02-18 03:18,,62,Female,Australia
457,Song P,Artist P,Album P,2014-08-05,Hip-Hop,0.73,0.7,0,-35.8,0,0.68,0.99,0.5,0.76,0.83,163.09,159981,4,87,1652,48,5,10,10,5,2024-05-26 03:18,2024-05-26 03:18,52,Non-Binary,UK
458,Song Q,Artist Q,Album Q,2015-12-08,Jazz,0.93,0.09,8,-25.54,0,0.94,0.25,0.5,0.43,0.49,104.4,297955,5,58,1136,46,4,0,9,0,2023-12-24 03:18,2023-12-24 03:18,51,Female,UK
459,Song R,Artist R,Album R,2021-01-04,Rock,0.08,0.74,6,-13.92,1,0.36,0.08,0.74,0.72,0.42,84.45,98986,4,3,1876,35,8,2,6,0,2024-03-02 03:18,,18,Non-Binary,Canada
460,Song S,Artist S,Album S,2014-08-17,Classical,0.61,0.53,3,-48.98,0,0.41,0.28,0.79,0.37,0.69,113.36,80003,4,90,1809,36,10,6,8,4,2023-10-27 03:18,2023-10-27 03:18,42,Female,UK
461,Song T,Artist T,Album T,2024-02-07,Rock,0.78,0.93,5,-11.0,1,0.39,0.45,0.31,0.34,0.68,69.6,127631,3,17,1348,6,3,7,2,5,2023-08-14 03:18,2023-08-14 03:18,24,Non-Binary,Australia
462,Song U,Artist U,Album U,2018-03-05,Jazz,0.26,0.86,10,-13.25,1,0.59,0.07,0.18,0.92,0.69,137.62,154428,4,100,1152,22,7,10,9,5,2024-04-08 03:18,2024-04-08 03:18,20,Male,Canada
463,Song V,Artist V,Album V,2020-03-29,Jazz,0.88,0.38,11,-46.91,1,0.37,0.67,0.41,0.58,0.65,146.53,60412,3,23,1876,16,8,0,6,2,2024-05-17 03:18,,64,Female,USA
464,Song W,Artist W,Album W,2020-09-09,Rock,0.98,0.52,10,-32.38,0,0.86,0.51,0.04,0.98,0.29,120.7,128842,5,15,1086,4,2,2,6,5,2023-07-06 03:18,,47,Non-Binary,USA
465,Song X,Artist X,Album X,2015-09-24,Hip-Hop,0.17,0.35,6,-1.58,0,0.94,0.67,0.75,0.14,0.05,122.45,151567,4,31,1263,32,5,6,1,2,2024-01-17 03:18,,20,Non-Binary,Germany
466,Song Y,Artist Y,Album Y,2015-04-01,Hip-Hop,0.87,0.88,0,-52.37,1,0.75,0.02,0.01,0.59,0.03,107.17,116968,3,4,1515,31,2,9,7,5,2023-10-29 03:18,,27,Female,Canada
467,Song Z,Artist Z,Album Z,2017-06-02,Hip-Hop,0.35,0.85,3,-12.51,0,0.68,0.97,0.46,0.36,0.37,116.75,216319,3,33,1106,47,6,1,8,0,2023-11-30 03:18,,43,Non-Binary,UK
468,Song A,Artist A,Album A,2015-02-27,Classical,0.09,0.66,8,-13.79,0,0.52,0.17,0.1,0.16,0.36,189.36,73506,3,34,1716,7,10,5,9,5,2024-05-02 03:18,2024-05-02 03:18,23,Female,Germany
469,Song B,Artist B,Album B,2021-04-28,Hip-Hop,0.51,0.91,9,-18.79,1,0.21,0.92,0.71,0.19,0.28,61.83,68611,5,47,1795,36,1,10,2,4,2023-09-22 03:18,2023-09-22 03:18,52,Male,Australia
470,Song C,Artist C,Album C,2015-07-12,Classical,0.64,0.08,3,-34.64,1,0.14,0.2,0.67,0.17,0.68,75.77,296721,3,47,1326,16,2,0,5,4,2023-10-16 03:18,2023-10-16 03:18,53,Male,Australia
471,Song D,Artist D,Album D,2020-11-10,Pop,0.14,0.49,5,-15.31,1,0.22,0.94,0.86,0.84,0.82,133.76,243206,3,13,1629,34,6,9,0,5,2024-04-20 03:18,,28,Female,Australia
472,Song E,Artist E,Album E,2024-05-11,Pop,0.37,0.04,3,-2.56,1,0.28,0.49,0.64,0.54,0.67,151.32,214412,3,74,1582,11,10,1,2,3,2023-12-05 03:18,,26,Non-Binary,UK
473,Song F,Artist F,Album F,2017-02-23,Rock,0.33,0.5,10,-33.22,1,0.78,1.0,0.89,0.89,0.75,80.8,95155,5,75,1955,13,7,5,7,3,2024-04-30 03:18,,33,Female,UK
474,Song G,Artist G,Album G,2022-07-06,Rock,0.68,0.26,6,-5.25,1,0.29,0.36,0.08,0.08,0.05,91.32,271232,5,50,1861,31,7,3,2,3,2024-03-18 03:18,2024-03-18 03:18,63,Male,Germany
475,Song H,Artist H,Album H,2024-04-12,Rock,0.7,0.06,6,-36.83,1,0.3,0.65,0.33,0.1,0.9,87.13,147153,3,78,1715,13,7,7,8,0,2024-02-23 03:18,2024-02-23 03:18,61,Female,USA
476,Song I,Artist I,Album I,2024-02-24,Hip-Hop,0.99,0.61,2,-3.58,0,0.29,0.43,0.79,0.13,0.83,64.22,175931,4,36,1380,50,5,1,6,4,2023-09-03 03:18,2023-09-03 03:18,49,Female,USA
